,"Przewozy pasażerskie/ Passenger transport
Udział przewoźników wg liczby pasażerów/ Share of RUs in terms of number of passengers",,
,,,
,,,
,,,
rok/ year,miesiąc/ month,Przewoźnicy/ Railway carriers,udział wg liczby pasażerów/ share by number of passengers
2019, styczeń-grudzień/ January-December,Arriva RP,0.69%
2019, styczeń-grudzień/ January-December,Pozostali/ Others,0.19%
2020, styczeń/ January,Polregio,26.99%
2020, styczeń/ January,Koleje Mazowieckie - KM,18.55%
2020, styczeń/ January,PKP Intercity,13.36%
2020, styczeń/ January,PKP Szybka Kolej Miejska w Trójmieście,11.95%
2020, styczeń/ January,Szybka Kolej Miejska - Warszawa,7.04%
2020, styczeń/ January,Koleje Śląskie,5.98%
2020, styczeń/ January,Koleje Dolnośląskie,4.38%
2020, styczeń/ January,Koleje Wielkopolskie,4.06%
2020, styczeń/ January,Łódzka Kolej Aglomeracyjna,2.63%
2020, styczeń/ January,Koleje Małopolskie,2.26%
2020, styczeń/ January,Warszawska Kolej Dojazdowa,2.02%
2020, styczeń/ January,Arriva RP,0.67%
2020, styczeń/ January,Pozostali/ Others,0.11%
2020, styczeń-luty/ January-February,Polregio,26.79%
2020, styczeń-luty/ January-February,Koleje Mazowieckie - KM,17.86%
2020, styczeń-luty/ January-February,PKP Szybka Kolej Miejska w Trójmieście,12.34%
2020, styczeń-luty/ January-February,PKP Intercity,13.64%
2020, styczeń-luty/ January-February,Szybka Kolej Miejska - Warszawa,6.97%
2020, styczeń-luty/ January-February,Koleje Śląskie,6.21%
2020, styczeń-luty/ January-February,Koleje Dolnośląskie,4.39%
2020, styczeń-luty/ January-February,Koleje Wielkopolskie,4.14%
2020, styczeń-luty/ January-February,Łódzka Kolej Aglomeracyjna,2.72%
2020, styczeń-luty/ January-February,Koleje Małopolskie,2.23%
2020, styczeń-luty/ January-February,Warszawska Kolej Dojazdowa,1.93%
2020, styczeń-luty/ January-February,Arriva RP,0.67%
2020, styczeń-luty/ January-February,Pozostali/ Others,0.11%
2020, styczeń-marzec/ January-March,Polregio,26.37%
2020, styczeń-marzec/ January-March,Koleje Mazowieckie - KM,18.80%
2020, styczeń-marzec/ January-March,PKP Szybka Kolej Miejska w Trójmieście,13.04%
2020, styczeń-marzec/ January-March,PKP Intercity,12.94%
2020, styczeń-marzec/ January-March,Szybka Kolej Miejska - Warszawa,6.89%
2020, styczeń-marzec/ January-March,Koleje Śląskie,6.48%
2020, styczeń-marzec/ January-March,Koleje Dolnośląskie,4.11%
2020, styczeń-marzec/ January-March,Koleje Wielkopolskie,4.01%
2020, styczeń-marzec/ January-March,Łódzka Kolej Aglomeracyjna,2.56%
2020, styczeń-marzec/ January-March,Koleje Małopolskie,2.16%
2020, styczeń-marzec/ January-March,Warszawska Kolej Dojazdowa,1.86%
2020, styczeń-marzec/ January-March,Arriva RP,0.67%
2020, styczeń-marzec/ January-March,Pozostali/ Others,0.10%
2020, styczeń-kwiecień/ January-April,Polregio,26.58%
2020, styczeń-kwiecień/ January-April,Koleje Mazowieckie - KM,19.01%
2020, styczeń-kwiecień/ January-April,PKP Szybka Kolej Miejska w Trójmieście,13.07%
2020, styczeń-kwiecień/ January-April,PKP Intercity,12.39%
2020, styczeń-kwiecień/ January-April,Szybka Kolej Miejska - Warszawa,7.09%
2020, styczeń-kwiecień/ January-April,Koleje Śląskie,6.57%
2020, styczeń-kwiecień/ January-April,Koleje Dolnośląskie,4.08%
2020, styczeń-kwiecień/ January-April,Koleje Wielkopolskie,3.92%
2020, styczeń-kwiecień/ January-April,Łódzka Kolej Aglomeracyjna,2.51%
2020, styczeń-kwiecień/ January-April,Koleje Małopolskie,2.19%
2020, styczeń-kwiecień/ January-April,Warszawska Kolej Dojazdowa,1.83%
2020, styczeń-kwiecień/ January-April,Arriva RP,0.68%
2020, styczeń-kwiecień/ January-April,Pozostali/ Others,0.09%
2020, styczeń-maj/ January-May,Polregio,26.82%
2020, styczeń-maj/ January-May,Koleje Mazowieckie - KM,19.49%
2020, styczeń-maj/ January-May,PKP Szybka Kolej Miejska w Trójmieście,12.78%
2020, styczeń-maj/ January-May,PKP Intercity,11.97%
2020, styczeń-maj/ January-May,Szybka Kolej Miejska - Warszawa,7.26%
2020, styczeń-maj/ January-May,Koleje Śląskie,6.46%
2020, styczeń-maj/ January-May,Koleje Dolnośląskie,4.06%
2020, styczeń-maj/ January-May,Koleje Wielkopolskie,3.84%
2020, styczeń-maj/ January-May,Łódzka Kolej Aglomeracyjna,2.47%
2020, styczeń-maj/ January-May,Koleje Małopolskie,2.24%
2020, styczeń-maj/ January-May,Warszawska Kolej Dojazdowa,1.84%
2020, styczeń-maj/ January-May,Arriva RP,0.69%
2020, styczeń-maj/ January-May,Pozostali/ Others,0.08%
2020, styczeń-czerwiec/ January-June,Polregio,27.03%
2020, styczeń-czerwiec/ January-June,Koleje Mazowieckie - KM,19.66%
2020, styczeń-czerwiec/ January-June,PKP Szybka Kolej Miejska w Trójmieście,12.58%
2020, styczeń-czerwiec/ January-June,PKP Intercity,11.96%
2020, styczeń-czerwiec/ January-June,Szybka Kolej Miejska - Warszawa,7.30%
2020, styczeń-czerwiec/ January-June,Koleje Śląskie,6.33%
2020, styczeń-czerwiec/ January-June,Koleje Dolnośląskie,4.08%
2020, styczeń-czerwiec/ January-June,Koleje Wielkopolskie,3.79%
2020, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,2.41%
2020, styczeń-czerwiec/ January-June,Koleje Małopolskie,2.22%
2020, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,1.85%
2020, styczeń-czerwiec/ January-June,Arriva RP,0.71%
2020, styczeń-czerwiec/ January-June,Pozostali/ Others,0.09%
2020, styczeń-lipiec/ January-July,Polregio,26.95%
2020, styczeń-lipiec/ January-July,Koleje Mazowieckie - KM,19.54%
2020, styczeń-lipiec/ January-July,PKP Szybka Kolej Miejska w Trójmieście,12.50%
2020, styczeń-lipiec/ January-July,PKP Intercity,12.58%
2020, styczeń-lipiec/ January-July,Szybka Kolej Miejska - Warszawa,7.19%
2020, styczeń-lipiec/ January-July,Koleje Śląskie,6.22%
2020, styczeń-lipiec/ January-July,Koleje Dolnośląskie,4.14%
2020, styczeń-lipiec/ January-July,Koleje Wielkopolskie,3.67%
2020, styczeń-lipiec/ January-July,Łódzka Kolej Aglomeracyjna,2.34%
2020, styczeń-lipiec/ January-July,Koleje Małopolskie,2.19%
2020, styczeń-lipiec/ January-July,Warszawska Kolej Dojazdowa,1.85%
2020, styczeń-lipiec/ January-July,Arriva RP,0.71%
2020, styczeń-lipiec/ January-July,Pozostali/ Others,0.13%
2020, styczeń-sierpień/ January-August,Polregio,26.94%
2020, styczeń-sierpień/ January-August,Koleje Mazowieckie - KM,19.26%
2020, styczeń-sierpień/ January-August,PKP Szybka Kolej Miejska w Trójmieście,12.37%
2020, styczeń-sierpień/ January-August,PKP Intercity,13.29%
2020, styczeń-sierpień/ January-August,Szybka Kolej Miejska - Warszawa,7.09%
2020, styczeń-sierpień/ January-August,Koleje Śląskie,6.13%
2020, styczeń-sierpień/ January-August,Koleje Dolnośląskie,4.18%
2020, styczeń-sierpień/ January-August,Koleje Wielkopolskie,3.61%
2020, styczeń-sierpień/ January-August,Łódzka Kolej Aglomeracyjna,2.27%
2020, styczeń-sierpień/ January-August,Koleje Małopolskie,2.15%
2020, styczeń-sierpień/ January-August,Warszawska Kolej Dojazdowa,1.85%
2020, styczeń-sierpień/ January-August,Arriva RP,0.72%
2020, styczeń-sierpień/ January-August,Pozostali/ Others,0.16%
2020, styczeń-wrzesień/ January-September,Polregio,27.02%
2020, styczeń-wrzesień/ January-September,Koleje Mazowieckie - KM,19.28%
2020, styczeń-wrzesień/ January-September,PKP Szybka Kolej Miejska w Trójmieście,12.23%
2020, styczeń-wrzesień/ January-September,PKP Intercity,13.17%
2020, styczeń-wrzesień/ January-September,Szybka Kolej Miejska - Warszawa,7.05%
2020, styczeń-wrzesień/ January-September,Koleje Śląskie,6.13%
2020, styczeń-wrzesień/ January-September,Koleje Dolnośląskie,4.28%
2020, styczeń-wrzesień/ January-September,Koleje Wielkopolskie,3.67%
2020, styczeń-wrzesień/ January-September,Łódzka Kolej Aglomeracyjna,2.26%
2020, styczeń-wrzesień/ January-September,Koleje Małopolskie,2.15%
2020, styczeń-wrzesień/ January-September,Warszawska Kolej Dojazdowa,1.85%
2020, styczeń-wrzesień/ January-September,Arriva RP,0.73%
2020, styczeń-wrzesień/ January-September,Pozostali/ Others,0.18%
2020, styczeń-październik/ January-October,Polregio,26.92%
2020, styczeń-październik/ January-October,Koleje Mazowieckie - KM,19.54%
2020, styczeń-październik/ January-October,PKP Szybka Kolej Miejska w Trójmieście,12.20%
2020, styczeń-październik/ January-October,PKP Intercity,12.92%
2020, styczeń-październik/ January-October,Szybka Kolej Miejska - Warszawa,7.06%
2020, styczeń-październik/ January-October,Koleje Śląskie,6.20%
2020, styczeń-październik/ January-October,Koleje Dolnośląskie,4.33%
2020, styczeń-październik/ January-October,Koleje Wielkopolskie,3.68%
2020, styczeń-październik/ January-October,Łódzka Kolej Aglomeracyjna,2.24%
2020, styczeń-październik/ January-October,Koleje Małopolskie,2.17%
2020, styczeń-październik/ January-October,Warszawska Kolej Dojazdowa,1.85%
2020, styczeń-październik/ January-October,Arriva RP,0.73%
2020, styczeń-październik/ January-October,Pozostali/ Others,0.18%
2020, styczeń-listopad/ January-November,Polregio,26.84%
2020, styczeń-listopad/ January-November,Koleje Mazowieckie - KM,19.71%
2020, styczeń-listopad/ January-November,PKP Szybka Kolej Miejska w Trójmieście,12.17%
2020, styczeń-listopad/ January-November,PKP Intercity,12.78%
2020, styczeń-listopad/ January-November,Szybka Kolej Miejska - Warszawa,7.11%
2020, styczeń-listopad/ January-November,Koleje Śląskie,6.22%
2020, styczeń-listopad/ January-November,Koleje Dolnośląskie,4.34%
2020, styczeń-listopad/ January-November,Koleje Wielkopolskie,3.65%
2020, styczeń-listopad/ January-November,Łódzka Kolej Aglomeracyjna,2.22%
2020, styczeń-listopad/ January-November,Koleje Małopolskie,2.19%
2020, styczeń-listopad/ January-November,Warszawska Kolej Dojazdowa,1.86%
2020, styczeń-listopad/ January-November,Arriva RP,0.73%
2020, styczeń-listopad/ January-November,Pozostali/ Others,0.17%
2020, styczeń-grudzień/ January-December,Polregio,26.62%
2020, styczeń-grudzień/ January-December,Koleje Mazowieckie - KM,19.96%
2020, styczeń-grudzień/ January-December,PKP Szybka Kolej Miejska w Trójmieście,12.20%
2020, styczeń-grudzień/ January-December,PKP Intercity,12.73%
2020, styczeń-grudzień/ January-December,Szybka Kolej Miejska - Warszawa,7.13%
2020, styczeń-grudzień/ January-December,Koleje Śląskie,6.20%
2020, styczeń-grudzień/ January-December,Koleje Dolnośląskie,4.37%
2020, styczeń-grudzień/ January-December,Koleje Wielkopolskie,3.62%
2020, styczeń-grudzień/ January-December,Łódzka Kolej Aglomeracyjna,2.20%
2020, styczeń-grudzień/ January-December,Koleje Małopolskie,2.22%
2020, styczeń-grudzień/ January-December,Warszawska Kolej Dojazdowa,1.86%
2020, styczeń-grudzień/ January-December,Arriva RP,0.72%
2020, styczeń-grudzień/ January-December,Pozostali/ Others,0.16%
2021, styczeń/ January,Polregio,25.47%
2021, styczeń/ January,Koleje Mazowieckie - KM,21.23%
2021, styczeń/ January,PKP Szybka Kolej Miejska w Trójmieście,12.22%
2021, styczeń/ January,PKP Intercity,12.15%
2021, styczeń/ January,Szybka Kolej Miejska - Warszawa,7.11%
2021, styczeń/ January,Koleje Śląskie,6.09%
2021, styczeń/ January,Koleje Dolnośląskie,4.51%
2021, styczeń/ January,Koleje Wielkopolskie,3.65%
2021, styczeń/ January,Łódzka Kolej Aglomeracyjna,2.72%
2021, styczeń/ January,Koleje Małopolskie,2.07%
2021, styczeń/ January,Warszawska Kolej Dojazdowa,2.04%
2021, styczeń/ January,Arriva RP,0.72%
2021, styczeń/ January,Pozostali/ Others,0.01%
2021, styczeń-luty/ January-February,Polregio,25.48%
2021, styczeń-luty/ January-February,Koleje Mazowieckie - KM,20.77%
2021, styczeń-luty/ January-February,PKP Szybka Kolej Miejska w Trójmieście,12.71%
2021, styczeń-luty/ January-February,PKP Intercity,12.28%
2021, styczeń-luty/ January-February,Szybka Kolej Miejska - Warszawa,6.83%
2021, styczeń-luty/ January-February,Koleje Śląskie,6.21%
2021, styczeń-luty/ January-February,Koleje Dolnośląskie,4.57%
2021, styczeń-luty/ January-February,Koleje Wielkopolskie,3.65%
2021, styczeń-luty/ January-February,Łódzka Kolej Aglomeracyjna,2.69%
2021, styczeń-luty/ January-February,Koleje Małopolskie,2.04%
2021, styczeń-luty/ January-February,Warszawska Kolej Dojazdowa,2.03%
2021, styczeń-luty/ January-February,Arriva RP,0.72%
2021, styczeń-luty/ January-February,Pozostali/ Others,0.01%
2021, styczeń-marzec/ January-March,Polregio,25.42%
2021, styczeń-marzec/ January-March,Koleje Mazowieckie - KM,21.17%
2021, styczeń-marzec/ January-March,PKP Szybka Kolej Miejska w Trójmieście,12.91%
2021, styczeń-marzec/ January-March,PKP Intercity,11.87%
2021, styczeń-marzec/ January-March,Szybka Kolej Miejska - Warszawa,6.78%
2021, styczeń-marzec/ January-March,Koleje Śląskie,6.18%
2021, styczeń-marzec/ January-March,Koleje Dolnośląskie,4.60%
2021, styczeń-marzec/ January-March,Koleje Wielkopolskie,3.66%
2021, styczeń-marzec/ January-March,Łódzka Kolej Aglomeracyjna,2.70%
2021, styczeń-marzec/ January-March,Warszawska Kolej Dojazdowa,2.01%
2021, styczeń-marzec/ January-March,Koleje Małopolskie,1.96%
2021, styczeń-marzec/ January-March,Arriva RP,0.72%
2021, styczeń-marzec/ January-March,Pozostali/ Others,0.01%
2021, styczeń-kwiecień/ January-April,Polregio,25.48%
2021, styczeń-kwiecień/ January-April,Koleje Mazowieckie - KM,21.18%
2021, styczeń-kwiecień/ January-April,PKP Szybka Kolej Miejska w Trójmieście,12.91%
2021, styczeń-kwiecień/ January-April,PKP Intercity,11.98%
2021, styczeń-kwiecień/ January-April,Szybka Kolej Miejska - Warszawa,6.70%
2021, styczeń-kwiecień/ January-April,Koleje Śląskie,6.10%
2021, styczeń-kwiecień/ January-April,Koleje Dolnośląskie,4.57%
2021, styczeń-kwiecień/ January-April,Koleje Wielkopolskie,3.67%
2021, styczeń-kwiecień/ January-April,Łódzka Kolej Aglomeracyjna,2.74%
2021, styczeń-kwiecień/ January-April,Warszawska Kolej Dojazdowa,2.01%
2021, styczeń-kwiecień/ January-April,Koleje Małopolskie,1.92%
2021, styczeń-kwiecień/ January-April,Arriva RP,0.72%
2021, styczeń-kwiecień/ January-April,Pozostali/ Others,0.01%
2021, styczeń-maj/ January-May,Polregio,25.68%
2021, styczeń-maj/ January-May,Koleje Mazowieckie - KM,20.91%
2021, styczeń-maj/ January-May,PKP Szybka Kolej Miejska w Trójmieście,12.87%
2021, styczeń-maj/ January-May,PKP Intercity,12.18%
2021, styczeń-maj/ January-May,Szybka Kolej Miejska - Warszawa,6.48%
2021, styczeń-maj/ January-May,Koleje Śląskie,6.05%
2021, styczeń-maj/ January-May,Koleje Dolnośląskie,4.59%
2021, styczeń-maj/ January-May,Koleje Wielkopolskie,3.82%
2021, styczeń-maj/ January-May,Łódzka Kolej Aglomeracyjna,2.72%
2021, styczeń-maj/ January-May,Warszawska Kolej Dojazdowa,2.03%
2021, styczeń-maj/ January-May,Koleje Małopolskie,1.90%
2021, styczeń-maj/ January-May,Arriva RP,0.74%
2021, styczeń-maj/ January-May,Pozostali/ Others,0.03%
2021, styczeń-czerwiec/ January-June,Polregio,25.41%
2021, styczeń-czerwiec/ January-June,Koleje Mazowieckie - KM,20.67%
2021, styczeń-czerwiec/ January-June,PKP Szybka Kolej Miejska w Trójmieście,13.09%
2021, styczeń-czerwiec/ January-June,PKP Intercity,12.75%
2021, styczeń-czerwiec/ January-June,Szybka Kolej Miejska - Warszawa,6.37%
2021, styczeń-czerwiec/ January-June,Koleje Śląskie,6.10%
2021, styczeń-czerwiec/ January-June,Koleje Dolnośląskie,4.56%
2021, styczeń-czerwiec/ January-June,Koleje Wielkopolskie,3.75%
2021, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,2.64%
2021, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,2.01%
2021, styczeń-czerwiec/ January-June,Koleje Małopolskie,1.89%
2021, styczeń-czerwiec/ January-June,Arriva RP,0.72%
2021, styczeń-czerwiec/ January-June,Pozostali/ Others,0.06%
2021, styczeń-lipiec January-July,Polregio,25.37%
2021, styczeń-lipiec January-July,Koleje Mazowieckie - KM,20.07%
2021, styczeń-lipiec January-July,PKP Intercity,13.94%
2021, styczeń-lipiec January-July,PKP Szybka Kolej Miejska w Trójmieście,13.26%
2021, styczeń-lipiec January-July,Szybka Kolej Miejska - Warszawa,6.17%
2021, styczeń-lipiec January-July,Koleje Śląskie,5.98%
2021, styczeń-lipiec January-July,Koleje Dolnośląskie,4.46%
2021, styczeń-lipiec January-July,Koleje Wielkopolskie,3.61%
2021, styczeń-lipiec January-July,Łódzka Kolej Aglomeracyjna,2.53%
2021, styczeń-lipiec January-July,Warszawska Kolej Dojazdowa,1.95%
2021, styczeń-lipiec January-July,Koleje Małopolskie,1.86%
2021, styczeń-lipiec January-July,Arriva RP,0.70%
2021, styczeń-lipiec January-July,Pozostali/ Others,0.10%
2021, styczeń-sierpień January-August,Polregio,25.51%
2021, styczeń-sierpień January-August,Koleje Mazowieckie - KM,19.43%
2021, styczeń-sierpień January-August,PKP Intercity,14.88%
2021, styczeń-sierpień January-August,PKP Szybka Kolej Miejska w Trójmieście,13.36%
2021, styczeń-sierpień January-August,Szybka Kolej Miejska - Warszawa,5.95%
2021, styczeń-sierpień January-August,Koleje Śląskie,5.85%
2021, styczeń-sierpień January-August,Koleje Dolnośląskie,4.42%
2021, styczeń-sierpień January-August,Koleje Wielkopolskie,3.57%
2021, styczeń-sierpień January-August,Łódzka Kolej Aglomeracyjna,2.44%
2021, styczeń-sierpień January-August,Warszawska Kolej Dojazdowa,1.92%
2021, styczeń-sierpień January-August,Koleje Małopolskie,1.85%
2021, styczeń-sierpień January-August,Arriva RP,0.68%
2021, styczeń-sierpień January-August,Pozostali/ Others,0.14%
2021, styczeń-wrzesień January-September,Polregio,25.61%
2021, styczeń-wrzesień January-September,Koleje Mazowieckie - KM,19.33%
2021, styczeń-wrzesień January-September,PKP Intercity,14.79%
2021, styczeń-wrzesień January-September,PKP Szybka Kolej Miejska w Trójmieście,13.31%
2021, styczeń-wrzesień January-September,Szybka Kolej Miejska - Warszawa,5.94%
2021, styczeń-wrzesień January-September,Koleje Śląskie,5.85%
2021, styczeń-wrzesień January-September,Koleje Dolnośląskie,4.46%
2021, styczeń-wrzesień January-September,Koleje Wielkopolskie,3.65%
2021, styczeń-wrzesień January-September,Łódzka Kolej Aglomeracyjna,2.44%
2021, styczeń-wrzesień January-September,Warszawska Kolej Dojazdowa,1.95%
2021, styczeń-wrzesień January-September,Koleje Małopolskie,1.83%
2021, styczeń-wrzesień January-September,Arriva RP,0.67%
2021, styczeń-wrzesień January-September,Pozostali/ Others,0.16%
2021, styczeń-październik January-October,Polregio,25.60%
2021, styczeń-październik January-October,Koleje Mazowieckie - KM,19.32%
2021, styczeń-październik January-October,PKP Intercity,14.66%
2021, styczeń-październik January-October,PKP Szybka Kolej Miejska w Trójmieście,13.31%
2021, styczeń-październik January-October,Szybka Kolej Miejska - Warszawa,5.96%
2021, styczeń-październik January-October,Koleje Śląskie,5.93%
2021, styczeń-październik January-October,Koleje Dolnośląskie,4.47%
2021, styczeń-październik January-October,Koleje Wielkopolskie,3.71%
2021, styczeń-październik January-October,Łódzka Kolej Aglomeracyjna,2.44%
2021, styczeń-październik January-October,Warszawska Kolej Dojazdowa,1.97%
2021, styczeń-październik January-October,Koleje Małopolskie,1.80%
2021, styczeń-październik January-October,Arriva RP,0.67%
2021, styczeń-październik January-October,Pozostali/ Others,0.16%
2021, styczeń-listopad January-November,Polregio,25.71%
2021, styczeń-listopad January-November,Koleje Mazowieckie - KM,19.27%
2021, styczeń-listopad January-November,PKP Intercity,14.51%
2021, styczeń-listopad January-November,PKP Szybka Kolej Miejska w Trójmieście,13.30%
2021, styczeń-listopad January-November,Koleje Śląskie,6.00%
2021, styczeń-listopad January-November,Szybka Kolej Miejska - Warszawa,5.94%
2021, styczeń-listopad January-November,Koleje Dolnośląskie,4.48%
2021, styczeń-listopad January-November,Koleje Wielkopolskie,3.75%
2021, styczeń-listopad January-November,Łódzka Kolej Aglomeracyjna,2.45%
2021, styczeń-listopad January-November,Warszawska Kolej Dojazdowa,1.99%
2021, styczeń-listopad January-November,Koleje Małopolskie,1.80%
2021, styczeń-listopad January-November,Arriva RP,0.66%
2021, styczeń-listopad January-November,Pozostali/ Others,0.14%
2021, styczeń-grudzień January-December,Polregio,25.55%
2021, styczeń-grudzień January-December,Koleje Mazowieckie - KM,19.22%
2021, styczeń-grudzień January-December,PKP Intercity,14.56%
2021, styczeń-grudzień January-December,PKP Szybka Kolej Miejska w Trójmieście,13.35%
2021, styczeń-grudzień January-December,Koleje Śląskie,6.06%
2021, styczeń-grudzień January-December,Szybka Kolej Miejska - Warszawa,5.95%
2021, styczeń-grudzień January-December,Koleje Dolnośląskie,4.48%
2021, styczeń-grudzień January-December,Koleje Wielkopolskie,3.78%
2021, styczeń-grudzień January-December,Łódzka Kolej Aglomeracyjna,2.46%
2021, styczeń-grudzień January-December,Warszawska Kolej Dojazdowa,1.98%
2021, styczeń-grudzień January-December,Koleje Małopolskie,1.81%
2021, styczeń-grudzień January-December,Arriva RP,0.65%
2021, styczeń-grudzień January-December,Pozostali/ Others,0.14%
2022, styczeń/ January,Polregio,25.84%
2022, styczeń/ January,Koleje Mazowieckie - KM,19.01%
2022, styczeń/ January,PKP Intercity,13.82%
2022, styczeń/ January,PKP Szybka Kolej Miejska w Trójmieście,13.64%
2022, styczeń/ January,Koleje Śląskie,6.28%
2022, styczeń/ January,Szybka Kolej Miejska - Warszawa,5.38%
2022, styczeń/ January,Koleje Dolnośląskie,4.65%
2022, styczeń/ January,Koleje Wielkopolskie,4.00%
2022, styczeń/ January,Łódzka Kolej Aglomeracyjna,2.67%
2022, styczeń/ January,Warszawska Kolej Dojazdowa,2.10%
2022, styczeń/ January,Koleje Małopolskie,2.00%
2022, styczeń/ January,Arriva RP,0.56%
2022, styczeń/ January,Pozostali/ Others,0.05%
2022, styczeń-luty/ January-February,Polregio,26.99%
2022, styczeń-luty/ January-February,Koleje Mazowieckie - KM,18.19%
2022, styczeń-luty/ January-February,PKP Intercity,13.93%
2022, styczeń-luty/ January-February,PKP Szybka Kolej Miejska w Trójmieście,13.13%
2022, styczeń-luty/ January-February,Koleje Śląskie,6.06%
2022, styczeń-luty/ January-February,Szybka Kolej Miejska - Warszawa,5.24%
2022, styczeń-luty/ January-February,Koleje Dolnośląskie,4.68%
2022, styczeń-luty/ January-February,Koleje Wielkopolskie,4.36%
2022, styczeń-luty/ January-February,Łódzka Kolej Aglomeracyjna,2.60%
2022, styczeń-luty/ January-February,Warszawska Kolej Dojazdowa,2.12%
2022, styczeń-luty/ January-February,Koleje Małopolskie,2.05%
2022, styczeń-luty/ January-February,Arriva RP,0.59%
2022, styczeń-luty/ January-February,Pozostali/ Others,0.05%
2022, styczeń-marzec/ January-March,Polregio,26.50%
2022, styczeń-marzec/ January-March,Koleje Mazowieckie - KM,17.99%
2022, styczeń-marzec/ January-March,PKP Intercity,14.58%
2022, styczeń-marzec/ January-March,PKP Szybka Kolej Miejska w Trójmieście,12.90%
2022, styczeń-marzec/ January-March,Koleje Śląskie,6.11%
2022, styczeń-marzec/ January-March,Szybka Kolej Miejska - Warszawa,5.43%
2022, styczeń-marzec/ January-March,Koleje Dolnośląskie,4.74%
2022, styczeń-marzec/ January-March,Koleje Wielkopolskie,4.36%
2022, styczeń-marzec/ January-March,Łódzka Kolej Aglomeracyjna,2.64%
2022, styczeń-marzec/ January-March,Warszawska Kolej Dojazdowa,2.07%
2022, styczeń-marzec/ January-March,Koleje Małopolskie,1.97%
2022, styczeń-marzec/ January-March,Arriva RP,0.62%
2022, styczeń-marzec/ January-March,Pozostali/ Others,0.09%
2022, styczeń-kwiecień/ January-April,Polregio,25.96%
2022, styczeń-kwiecień/ January-April,Koleje Mazowieckie - KM,17.88%
2022, styczeń-kwiecień/ January-April,PKP Intercity,15.18%
2022, styczeń-kwiecień/ January-April,PKP Szybka Kolej Miejska w Trójmieście,12.83%
2022, styczeń-kwiecień/ January-April,Koleje Śląskie,6.14%
2022, styczeń-kwiecień/ January-April,Szybka Kolej Miejska - Warszawa,5.57%
2022, styczeń-kwiecień/ January-April,Koleje Dolnośląskie,4.74%
2022, styczeń-kwiecień/ January-April,Koleje Wielkopolskie,4.33%
2022, styczeń-kwiecień/ January-April,Łódzka Kolej Aglomeracyjna,2.65%
2022, styczeń-kwiecień/ January-April,Warszawska Kolej Dojazdowa,2.04%
2022, styczeń-kwiecień/ January-April,Koleje Małopolskie,1.96%
2022, styczeń-kwiecień/ January-April,Arriva RP,0.63%
2022, styczeń-kwiecień/ January-April,Pozostali/ Others,0.11%
2022, styczeń-maj/ January-May,Polregio,25.81%
2022, styczeń-maj/ January-May,Koleje Mazowieckie - KM,17.71%
2022, styczeń-maj/ January-May,PKP Intercity,15.68%
2022, styczeń-maj/ January-May,PKP Szybka Kolej Miejska w Trójmieście,12.71%
2022, styczeń-maj/ January-May,Koleje Śląskie,6.08%
2022, styczeń-maj/ January-May,Szybka Kolej Miejska - Warszawa,5.51%
2022, styczeń-maj/ January-May,Koleje Dolnośląskie,4.77%
2022, styczeń-maj/ January-May,Koleje Wielkopolskie,4.29%
2022, styczeń-maj/ January-May,Łódzka Kolej Aglomeracyjna,2.65%
2022, styczeń-maj/ January-May,Warszawska Kolej Dojazdowa,2.06%
2022, styczeń-maj/ January-May,Koleje Małopolskie,1.97%
2022, styczeń-maj/ January-May,Arriva RP,0.63%
2022, styczeń-maj/ January-May,Pozostali/ Others,0.14%
2022, styczeń-czerwiec/ January-June,Polregio,25.51%
2022, styczeń-czerwiec/ January-June,Koleje Mazowieckie - KM,17.62%
2022, styczeń-czerwiec/ January-June,PKP Intercity,16.20%
2022, styczeń-czerwiec/ January-June,PKP Szybka Kolej Miejska w Trójmieście,12.84%
2022, styczeń-czerwiec/ January-June,Koleje Śląskie,6.02%
2022, styczeń-czerwiec/ January-June,Szybka Kolej Miejska - Warszawa,5.47%
2022, styczeń-czerwiec/ January-June,Koleje Dolnośląskie,4.70%
2022, styczeń-czerwiec/ January-June,Koleje Wielkopolskie,4.17%
2022, styczeń-czerwiec/ January-June,Łódzka Kolej Aglomeracyjna,2.62%
2022, styczeń-czerwiec/ January-June,Warszawska Kolej Dojazdowa,2.03%
2022, styczeń-czerwiec/ January-June,Koleje Małopolskie,2.01%
2022, styczeń-czerwiec/ January-June,Arriva RP,0.63%
2022, styczeń-czerwiec/ January-June,Pozostali/ Others,0.17%
2022, styczeń-lipiec January-July,Polregio,25.36%
2022, styczeń-lipiec January-July,Koleje Mazowieckie - KM,17.39%
2022, styczeń-lipiec January-July,PKP Intercity,17.01%
2022, styczeń-lipiec January-July,PKP Szybka Kolej Miejska w Trójmieście,12.90%
2022, styczeń-lipiec January-July,Koleje Śląskie,5.85%
2022, styczeń-lipiec January-July,Szybka Kolej Miejska - Warszawa,5.41%
2022, styczeń-lipiec January-July,Koleje Dolnośląskie,4.65%
2022, styczeń-lipiec January-July,Koleje Wielkopolskie,4.06%
2022, styczeń-lipiec January-July,Łódzka Kolej Aglomeracyjna,2.55%
